"image_name","date","scanner","Predicted.class","x","y","ID","distance_root_growth_obs","distance_root_mature_obs","distance_root_growth_mean_exp","distance_root_growth_sd_exp","distance_root_mature_mean_exp","distance_root_mature_sd_exp"
"AF_C20_E_2025-04-25_00H00M","2025-04-25T00:00:00Z","AF_C20_E","collembola",3606,13569,11,2108.1650390625,1697.9287109375,854.322222380638,736.528431558729,978.946490859985,601.912310594795
"AF_C20_E_2025-04-25_00H00M","2025-04-25T00:00:00Z","AF_C20_E","collembola",2849.5,6998,12,824.487731933594,1359.41235351562,849.087496490479,693.985217149314,879.06589805603,573.747070415031
"AF_C20_E_2025-04-25_00H00M","2025-04-25T00:00:00Z","AF_C20_E","unknown",6636.5,13400,13,1799.91357421875,1780.92163085938,1053.57109090805,878.697509888741,924.119358463287,546.749287481641
"AF_C20_E_2025-04-25_00H00M","2025-04-25T00:00:00Z","AF_C20_E","gastropoda",6666.5,11500.5,14,741.290771484375,1290.00964355469,999.342583179474,888.204400850293,932.650981445312,609.407044630188
"AF_C20_E_2025-04-25_00H00M","2025-04-25T00:00:00Z","AF_C20_E","unknown",9705.5,13649,15,632.942321777344,1731.6123046875,878.863223085403,700.594571290684,881.034880111217,555.325655285703
"AF_C20_E_2025-04-25_12H00M","2025-04-25T12:00:00Z","AF_C20_E","collembola",2878,11867.5,1,75,68.0661468505859,888.571535921097,598.229300754693,1009.61052261353,524.018386724285
"AF_C20_E_2025-04-25_12H00M","2025-04-25T12:00:00Z","AF_C20_E","unknown",5060,8691.5,2,10.1980390548706,386.0595703125,1086.71566627502,899.594529497345,1147.77820404053,664.67565401767
"AF_C20_E_2025-04-25_12H00M","2025-04-25T12:00:00Z","AF_C20_E","gastropoda",4961.5,13301,3,1672.296875,1104.18298339844,725.187843017578,669.627691547814,840.306048851013,599.522227423759
"AF_C20_E_2025-04-25_12H00M","2025-04-25T12:00:00Z","AF_C20_E","enchytraeidae",4895.5,6860.5,4,47.8539428710938,514.078796386719,814.800454788208,778.210227999042,923.587077331543,584.645121762704
"AF_C20_E_2025-04-25_12H00M","2025-04-25T12:00:00Z","AF_C20_E","collembola",9154.5,10762.5,5,0,251.310562133789,793.989421310425,677.850493551639,848.677055358887,479.1005491984
"AF_C20_E_2025-04-25_12H00M","2025-04-25T12:00:00Z","AF_C20_E","collembola",1134.5,5862.5,6,2218.16796875,786.13037109375,823.410634734631,751.443132275337,876.909614639282,570.192707474168
"AF_C20_E_2025-04-25_12H00M","2025-04-25T12:00:00Z","AF_C20_E","unknown",1475.5,1500,7,465.394470214844,435.784362792969,766.47057800293,751.386135166516,883.784572143555,559.357077452606
"AF_C20_E_2025-04-25_12H00M","2025-04-25T12:00:00Z","AF_C20_E","gastropoda",3403.5,3616.5,8,380.131561279297,562.459777832031,782.30290435791,746.359430698335,899.211490898132,550.370398606738
"AF_C20_E_2025-04-25_12H00M","2025-04-25T12:00:00Z","AF_C20_E","gastropoda",2750.5,13492,9,1506.29113769531,1553.716796875,744.12835811615,682.442999951189,833.274440574646,560.690655801096
"AF_C20_E_2025-04-25_12H00M","2025-04-25T12:00:00Z","AF_C20_E","gastropoda",7030,11513.5,10,401.5283203125,662.366943359375,810.560850772858,701.655086228979,961.784986038208,592.150790119556
"AF_C20_E_2025-04-25_12H00M","2025-04-25T12:00:00Z","AF_C20_E","acari",7712.5,11887.5,11,34.0147018432617,114.337219238281,967.088640136719,792.854139075655,988.253310241699,615.776551110798
"AF_C20_E_2025-04-25_12H00M","2025-04-25T12:00:00Z","AF_C20_E","acari",4017.5,6397.5,12,601.851318359375,586.580749511719,789.65166595459,658.172104089938,926.611434326172,556.375444646237
"AF_C20_E_2025-04-26_00H00M","2025-04-26T00:00:00Z","AF_C20_E","unknown",6705.5,2710,1,335.195465087891,374.994659423828,607.543647689819,506.209405923312,865.919587402344,663.035452787056
"AF_C20_E_2025-04-26_00H00M","2025-04-26T00:00:00Z","AF_C20_E","gastropoda",1654,10520,2,801.454956054688,1714.9697265625,718.360627994537,655.108384189261,931.065353431702,698.788308378543
"AF_C20_E_2025-04-26_00H00M","2025-04-26T00:00:00Z","AF_C20_E","gastropoda",4563.5,12883,3,0,957.517639160156,699.865983810425,736.335051683794,1007.81696121216,786.394336778895
"AF_C20_E_2025-04-26_00H00M","2025-04-26T00:00:00Z","AF_C20_E","collembola",7250,5779,4,0,360.373413085938,600.838605957031,618.420930813644,797.023515014648,520.365820959172
"AF_C20_E_2025-04-26_00H00M","2025-04-26T00:00:00Z","AF_C20_E","multi_taxa",9083,10791,5,51.400390625,290.903778076172,724.636855647564,713.325326542464,1027.26098190308,661.004506411895
"AF_C20_E_2025-04-26_00H00M","2025-04-26T00:00:00Z","AF_C20_E","collembola",9610,9990,6,9.05538558959961,712.632446289062,657.86743850708,482.825726392477,917.779811248779,497.360280471208
"AF_C20_E_2025-04-26_00H00M","2025-04-26T00:00:00Z","AF_C20_E","collembola",8647,12077,7,0,93.962760925293,632.884682312012,525.16269410112,1147.03755142212,758.902504541162
"AF_C20_E_2025-04-26_12H00M","2025-04-26T12:00:00Z","AF_C20_E","julida",7578.5,10671,1,260.007690429688,403.971527099609,762.329641685486,736.876429313163,931.700567932129,601.841823595049
"AF_C20_E_2025-04-26_12H00M","2025-04-26T12:00:00Z","AF_C20_E","gastropoda",3609.5,3859,2,250.529434204102,257.623748779297,701.514831542969,607.060148232554,992.388959083557,619.752620609728
"AF_C20_E_2025-04-26_12H00M","2025-04-26T12:00:00Z","AF_C20_E","gastropoda",3422.5,3641,3,393.153900146484,530.6005859375,798.936091065407,657.362528299486,920.541906433106,580.441559498113
"AF_C20_E_2025-04-26_12H00M","2025-04-26T12:00:00Z","AF_C20_E","julida",1958,3427.5,4,962.482177734375,1304.23352050781,531.837829246521,359.717408618966,880.013858032227,516.504477566479
"AF_C20_E_2025-04-26_12H00M","2025-04-26T12:00:00Z","AF_C20_E","unknown",9512,5233,5,436.862670898438,752.784851074219,709.829740257263,595.082852603836,920.473976345062,510.509484059588
"AF_C20_E_2025-04-26_12H00M","2025-04-26T12:00:00Z","AF_C20_E","gastropoda",8075.5,11615.5,6,0,278.001800537109,751.064559631348,629.454173805632,895.294181060791,637.649862697338
"AF_C20_E_2025-04-26_12H00M","2025-04-26T12:00:00Z","AF_C20_E","collembola",5667.5,1636.5,7,416.646118164062,497.317810058594,661.804365882874,552.352506167762,800.603070793152,502.975738232227
"AF_C20_E_2025-04-26_12H00M","2025-04-26T12:00:00Z","AF_C20_E","acari",7582,9732,8,245.758010864258,152.947708129883,636.186038722992,633.607626854022,799.573101463318,611.527816342993
"AF_C20_E_2025-04-26_12H00M","2025-04-26T12:00:00Z","AF_C20_E","collembola",3455.5,2899,9,219.209945678711,944.889404296875,771.000106582642,605.384869649916,976.338052062988,558.676015790311
"AF_C20_E_2025-04-26_12H00M","2025-04-26T12:00:00Z","AF_C20_E","unknown",1665.5,8658,10,424.694000244141,1075.04650878906,692.6892212677,590.429871078942,996.592760696411,505.620668714559
"AF_C20_E_2025-04-26_12H00M","2025-04-26T12:00:00Z","AF_C20_E","unknown",5609.5,9779,11,867.208190917969,1457.85766601562,742.175107574463,603.518847082201,888.365703277588,573.653026606178
"AF_C20_E_2025-04-26_12H00M","2025-04-26T12:00:00Z","AF_C20_E","julida",9520.5,8727,12,84.1724395751953,882.682861328125,634.98786819458,512.003836237958,1014.72135742188,550.046896889218
"AF_C20_O_2024-03-20_00H00M","2024-03-20T00:00:00Z","AF_C20_O","collembola",8825,13587.5,1,2580.30712890625,2805.345703125,902.268560085297,827.13669753085,800.169100875854,524.097001062707
"AF_C20_O_2024-03-20_00H00M","2024-03-20T00:00:00Z","AF_C20_O","insecta larva",1974,6144,2,0,865.852172851562,968.411090164185,767.878032512124,826.44036781311,654.234458763262
"AF_C20_O_2024-03-20_00H00M","2024-03-20T00:00:00Z","AF_C20_O","collembola",2554,5288.5,3,130.080749511719,124.631454467773,845.132666015625,665.549046514977,649.66584854126,503.119279971274
"AF_C20_O_2024-03-20_00H00M","2024-03-20T00:00:00Z","AF_C20_O","enchytraeidae",5960.5,2297.5,4,35.4400901794434,49.0407981872559,1007.63528800964,797.54650228001,844.400633335114,704.024561652386
"AF_C20_O_2024-03-20_00H00M","2024-03-20T00:00:00Z","AF_C20_O","enchytraeidae",5620,7915.5,5,571.079650878906,283.098907470703,962.654857177734,764.473615575868,761.038176040649,624.440771136256
"AF_C20_O_2024-03-20_00H00M","2024-03-20T00:00:00Z","AF_C20_O","collembola",9682.5,5145.5,6,229.200790405273,678.07373046875,926.733900909424,801.304093552596,782.630860366821,728.988747052133
"AF_C20_O_2024-03-20_12H00M","2024-03-20T12:00:00Z","AF_C20_O","unknown",6597,2107.5,1,201.586212158203,133.060134887695,1157.30642028809,612.650198765913,829.661118621826,479.00623767585
"AF_C20_O_2024-03-20_12H00M","2024-03-20T12:00:00Z","AF_C20_O","collembola",3461,5246.5,2,1538.07446289062,134.792434692383,1162.02910339355,778.712399853836,833.886123886108,697.072373717948
"AF_C20_O_2024-03-20_12H00M","2024-03-20T12:00:00Z","AF_C20_O","enchytraeidae",5964,2326,3,165.592880249023,23.4093990325928,873.329616241455,590.934887511156,676.733009185791,509.416056379356
"AF_C20_O_2024-03-20_12H00M","2024-03-20T12:00:00Z","AF_C20_O","symphyla",9054,1271,4,0,34.985710144043,1067.94925842285,794.758870959118,774.525875740051,678.378698744663
"AF_C20_O_2024-03-20_12H00M","2024-03-20T12:00:00Z","AF_C20_O","insecta larva",1959.5,6099.5,5,5,830.101806640625,1039.68491149902,526.625787431163,711.363497581482,505.406903657472
"AF_C20_O_2024-03-20_12H00M","2024-03-20T12:00:00Z","AF_C20_O","symphyla",8334,649,6,2.2360680103302,698.569946289062,1002.60226577759,699.119246096927,762.538397979736,636.154687634613
"AF_C20_O_2024-03-20_12H00M","2024-03-20T12:00:00Z","AF_C20_O","enchytraeidae",9354,11244,7,185.873611450195,1201.44958496094,886.939568786621,470.591498915295,583.072681484222,577.105145337708
"AF_C20_O_2024-03-20_12H00M","2024-03-20T12:00:00Z","AF_C20_O","collembola",8776,4730.5,8,103.174606323242,309.782196044922,907.587794494629,610.900521759645,672.619317626953,526.923852447552
"AF_C20_O_2024-03-20_12H00M","2024-03-20T12:00:00Z","AF_C20_O","unknown",5483,4106,9,1687.23229980469,315.420349121094,1099.3329460144,710.835257764196,802.178419570923,643.054891521656
"AF_C20_O_2024-03-21_00H00M","2024-03-21T00:00:00Z","AF_C20_O","symphyla",1401,1073,1,422.497344970703,307.509338378906,1285.08824432373,672.254798500792,714.294638366699,464.175799287816
"AF_C20_O_2024-03-21_00H00M","2024-03-21T00:00:00Z","AF_C20_O","collembola",8799.5,13095.5,2,2107.81591796875,2317.06469726562,1282.26719741821,846.948813141183,751.121636047363,594.959771159199
"AF_C20_O_2024-03-21_00H00M","2024-03-21T00:00:00Z","AF_C20_O","collembola",8367.5,4316.5,3,217.862335205078,117.592514038086,1148.24280376434,756.543759808864,718.592879447937,668.713347355036
"AF_C20_O_2024-03-21_00H00M","2024-03-21T00:00:00Z","AF_C20_O","enchytraeidae",9608,10937.5,4,197.040603637695,1354.27661132812,1238.48082489014,754.969945115289,697.449842529297,477.235099324857
"AF_C20_O_2024-03-21_00H00M","2024-03-21T00:00:00Z","AF_C20_O","unknown",5551.5,9824.5,5,2477.48461914062,1399.171875,1157.94029067993,786.091984715992,676.547105617523,529.678107458574
"AF_C20_O_2024-03-21_00H00M","2024-03-21T00:00:00Z","AF_C20_O","enchytraeidae",9023.5,1030,6,364.965759277344,130.138381958008,1368.73730194092,763.797261231865,671.44455368042,622.301433614498
"AF_C20_O_2024-03-21_00H00M","2024-03-21T00:00:00Z","AF_C20_O","unknown",2450,4462,7,1203.63610839844,662.530029296875,1279.98165985107,752.807761580872,764.115556030273,560.506210414984
"AF_C20_O_2024-03-21_00H00M","2024-03-21T00:00:00Z","AF_C20_O","collembola",8746,12932,8,1964.98266601562,2145.01928710938,1313.28705169678,763.324683153082,642.341440925598,503.84630212452
"AF_C20_O_2024-03-21_00H00M","2024-03-21T00:00:00Z","AF_C20_O","insecta larva",2008.5,6169,9,0,852.21240234375,1192.59255767822,821.782341837312,619.156243095398,487.128376004804
"AF_C20_O_2024-03-21_00H00M","2024-03-21T00:00:00Z","AF_C20_O","collembola",8723,13371,10,2393.10791015625,2567.95043945312,1337.90678649902,672.33219461517,775.904260787964,544.137102096993
"AF_C20_O_2024-03-21_00H00M","2024-03-21T00:00:00Z","AF_C20_O","collembola",8803,1536,11,0,374.065490722656,1221.45484558105,663.893175005405,602.1658132267,477.448036134381
"AF_C20_O_2024-03-21_12H00M","2024-03-21T12:00:00Z","AF_C20_O","unknown",6068.5,3560.5,1,1190.07775878906,500.936126708984,820.979766693115,596.827151658365,707.472916030884,527.290934488925
"AF_C20_O_2024-03-21_12H00M","2024-03-21T12:00:00Z","AF_C20_O","enchytraeidae",6679.5,4510,2,1530.40026855469,340.471740722656,1016.26024871826,638.142111011451,781.624998588562,540.254453991109
"AF_C20_O_2024-03-21_12H00M","2024-03-21T12:00:00Z","AF_C20_O","enchytraeidae",5745.5,2325,3,116.017242431641,72,1052.92575866699,704.512606042059,994.270356369019,754.511150878997
"AF_C20_O_2024-03-21_12H00M","2024-03-21T12:00:00Z","AF_C20_O","symphyla",1362.5,3515,4,564.780517578125,793.756896972656,878.994906845093,602.241268930286,704.169667396545,527.987364404013
"AF_C20_O_2024-03-21_12H00M","2024-03-21T12:00:00Z","AF_C20_O","unknown",2444.5,4484.5,5,1200.5302734375,642.720031738281,847.771518859863,547.614868410797,614.820839176178,555.111457810949
"AF_C20_O_2024-03-21_12H00M","2024-03-21T12:00:00Z","AF_C20_O","insecta larva",1963.5,6121,6,0,842.24755859375,1022.75812728882,710.045856957186,906.621996994019,710.09959999745
"AF_C20_O_2024-03-21_12H00M","2024-03-21T12:00:00Z","AF_C20_O","enchytraeidae",9249.5,7817.5,7,1237.60412597656,627.179382324219,1028.08136695862,713.439805140885,904.67896484375,644.403626547769
"AF_C20_O_2024-03-21_12H00M","2024-03-21T12:00:00Z","AF_C20_O","collembola",7488,9606,8,1627.94836425781,1093.23059082031,865.666141052246,494.379178484681,704.630453948975,570.370854955151
"AF_C20_O_2024-03-21_12H00M","2024-03-21T12:00:00Z","AF_C20_O","collembola",8164.5,4256.5,9,417.784637451172,291.496154785156,1057.23447914124,727.877407614115,776.378437213898,649.325630131941
"AF_C20_O_2024-03-22_00H00M","2024-03-22T00:00:00Z","AF_C20_O","unknown",5236.5,9297.5,1,311.294067382812,981.835021972656,1141.46231796265,646.154111506948,788.646799468994,528.710978525527
"AF_C20_O_2024-03-22_00H00M","2024-03-22T00:00:00Z","AF_C20_O","collembola",5539.5,4112,2,1642.37939453125,369.855377197266,1067.31060546875,705.192289501555,655.101409301758,595.903437389326
"AF_C20_O_2024-03-22_00H00M","2024-03-22T00:00:00Z","AF_C20_O","unknown",2452,4493,3,1209.91943359375,632.133666992188,1160.50006530762,727.896499875971,819.863797225952,784.22174878701
"AF_C20_O_2024-03-22_00H00M","2024-03-22T00:00:00Z","AF_C20_O","insecta larva",2015,6144.5,4,743.726440429688,828.475708007812,982.356514892578,740.893788669079,720.186246643066,580.247215267096
"AF_C20_O_2024-03-22_00H00M","2024-03-22T00:00:00Z","AF_C20_O","symphyla",7063.5,10035,5,1637.70812988281,1289.12573242188,1160.29289665222,792.33825378006,882.163536624908,775.930005473116
"AF_C20_O_2024-03-22_00H00M","2024-03-22T00:00:00Z","AF_C20_O","unknown",8930,13593,6,2571.255859375,2827.8828125,1363.17614967346,871.757327751617,1008.98851308823,847.445530582927
"AF_C20_O_2024-03-22_00H00M","2024-03-22T00:00:00Z","AF_C20_O","unknown",1233,12724.5,7,310.266021728516,373.448791503906,1076.48120544434,596.321127863505,794.022619438171,642.158646799761
"AF_C20_O_2024-03-22_00H00M","2024-03-22T00:00:00Z","AF_C20_O","unknown",7867.5,11172.5,8,1417.86499023438,468.523223876953,1124.62823242188,763.412308107358,959.803884887695,713.317969602519
"AF_C20_O_2024-03-22_00H00M","2024-03-22T00:00:00Z","AF_C20_O","collembola",9508.5,13490.5,9,2443.06225585938,2934.24682617188,1116.11121704102,683.365041378114,737.774700660706,645.724622370869
"AF_C20_O_2024-03-22_00H00M","2024-03-22T00:00:00Z","AF_C20_O","unknown",9550,5201.5,10,151.47607421875,547.885009765625,1201.58121414185,768.165922437079,776.873841295242,711.100668389117
"AF_C20_O_2024-03-22_00H00M","2024-03-22T00:00:00Z","AF_C20_O","multi_taxa",8813.5,13002.5,11,2017.95190429688,2227.76123046875,1007.28549575806,554.242076511267,654.224825820923,569.800434868513
"AF_C20_O_2024-03-22_00H00M","2024-03-22T00:00:00Z","AF_C20_O","symphyla",4642,9433,12,5,1266.67126464844,1021.61516082764,717.890125249871,641.215014667511,588.369655776168
"AF_C20_O_2024-03-22_00H00M","2024-03-22T00:00:00Z","AF_C20_O","unknown",9163,949,13,393.451385498047,169.047332763672,1259.62579406738,801.476188253332,833.962809143066,664.601219641111
"AF_C20_O_2024-03-22_00H00M","2024-03-22T00:00:00Z","AF_C20_O","enchytraeidae",8980,6185,14,0,45.617977142334,1235.3740423584,682.263003796438,811.413126831055,720.48430788728
"AF_C20_O_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_C20_O","collembola",5135,4952,1,1517.14733886719,5.38516473770142,1032.42334945679,634.923185305359,722.300222625732,604.94244457709
"AF_C20_O_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_C20_O","collembola",9208,1318.5,2,54.0832710266113,178.404037475586,881.148350830078,434.058611433043,764.242078704834,584.954215691669
"AF_C20_O_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_C20_O","unknown",8989,6147,3,81.0431976318359,84.5813217163086,856.464636535645,613.556571877546,718.801993675232,513.97383350273
"AF_C20_O_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_C20_O","collembola",8786,826,4,88.4590301513672,441.675231933594,785.201348495483,463.034957042075,795.053999557495,525.558867844333
"AF_C20_O_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_C20_O","collembola",417.5,2289.5,5,882.453979492188,509.863708496094,868.787910766602,545.813047680148,695.45310587883,593.085690108928
"AF_C20_O_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_C20_O","unknown",4368.5,4826,6,1544.23449707031,169,933.082616348267,716.518684121213,829.013790893555,596.940937144454
"AF_C20_O_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_C20_O","unknown",8848.5,13311,7,2306.0107421875,2535.54345703125,958.436576843262,596.202948995578,846.548352279663,637.492465036302
"AF_C20_O_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_C20_O","unknown",2441.5,4474,8,653.461547851562,741.504577636719,980.959727389812,788.074062936185,801.27525645256,570.69892328765
"AF_C20_O_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_C20_O","collembola",8816.5,13455,9,2453.52099609375,2667.80908203125,862.378169708252,567.528950077331,726.43481880188,629.407423505232
"AF_C20_O_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_C20_O","unknown",2991.5,8936,10,784.434814453125,212.132034301758,943.560818023682,626.593770874203,829.821290206909,669.998501239422
"AF_C20_O_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_C20_O","collembola",3644,2812,11,684.547302246094,925.953002929688,851.867273101807,572.520389657787,704.00537437439,515.981942551772
"AF_C20_O_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_C20_O","collembola",5533.5,4111,12,1421.46472167969,364.983551025391,867.639384002686,577.350370001002,781.935615310669,714.586873607191
"AF_C20_O_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_C20_O","collembola",8003,4304.5,13,546.202331542969,454.670196533203,1067.60562198639,742.131132329616,1036.89276405334,690.941621754761
"AF_C20_O_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_C20_O","enchytraeidae",976.5,9945.5,1,420.600769042969,631.589294433594,897.574646682739,623.758210920002,632.471378393173,439.463690347344
"AF_C20_O_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_C20_O","insecta larva",1983.5,6156.5,2,16,858.489929199219,1173.0557975769,841.804701427566,808.488490905762,636.761886906116
"AF_C20_O_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_C20_O","collembola",5518,4105,3,1645.09509277344,349.905700683594,1071.87472717285,694.652287556879,824.740139732361,687.474250790774
"AF_C20_O_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_C20_O","collembola",5843,1858,4,488.697235107422,19.2093734741211,1255.44932991028,742.049623632583,847.922849960327,721.926690403913
"AF_C20_O_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_C20_O","collembola",8721,8051,5,586.694152832031,208.925827026367,1211.9437599659,851.715585325744,848.729490585327,672.532079573015
"AF_C20_O_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_C20_O","symphyla",7763,4241,6,238.891189575195,690.011596679688,1043.61352203369,698.587738236074,701.367617950439,533.736409540099
"AF_C20_O_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_C20_O","symphyla",3153.5,12082,7,732.197387695312,1617.48937988281,1157.91570587158,724.797322741212,729.533929901123,583.175191641909
"AF_C20_O_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_C20_O","unknown",6919,12022.5,8,2609.79833984375,1742.43310546875,1233.76520690918,756.38967121118,874.255515060425,696.106530807707
"AF_C20_O_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_C20_O","unknown",8823,13282,9,2293.65747070312,2501.02783203125,1018.04258533478,890.302204910897,781.514642982483,690.311884096902
"AF_C20_O_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_C20_O","unknown",6742,4512,10,1280.50183105469,375.293212890625,1077.20752120972,645.888446180384,790.888492736816,552.251836590084
"AF_C20_O_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_C20_O","enchytraeidae",5576.5,2503.5,11,48.7544860839844,11,935.171035308838,694.207899592095,729.826936645508,680.735604442392
"AF_C20_O_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_C20_O","collembola",8662.5,12951,12,2021.59069824219,2142.15649414062,1088.13569580078,730.045995787398,886.663762397766,849.815258703964
"AF_C20_O_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_C20_O","collembola",5279,6995.5,13,455.10986328125,50.0899200439453,1156.33987426758,716.923091436685,890.713997268677,664.57356054727
"AF_C20_O_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_C20_O","enchytraeidae",3122.5,13537.5,14,749.186218261719,1714.20532226562,1118.35032424927,587.320297160156,723.920691604614,593.011910045828
"AF_C20_O_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_C20_O","collembola",8783,13046,15,2075.11572265625,2262.45971679688,1177.20616416931,795.072260471915,922.76877155304,652.605181462475
"AF_C20_O_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_C20_O","collembola",2296,13397.5,16,677.324157714844,1612.30822753906,1051.8787689209,729.513684681242,745.784117527008,667.399272420961
"AF_C20_O_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_C20_O","enchytraeidae",9753.5,7830.5,17,570.377075195312,773.023315429688,1109.09740921021,811.530353599972,869.789512786865,613.304827485675
"AF_C20_O_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_C20_O","collembola",431,2513,18,692.6875,622.665222167969,1044.47890586853,683.793074961707,752.842877445221,563.170034249429
"AF_C20_O_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_C20_O","collembola",9794,8056,19,455.970397949219,638.442626953125,1199.13024017334,772.467162580766,746.698056440353,699.004443185382
"AF_C20_O_2024-03-23_12H00M","2024-03-23T12:00:00Z","AF_C20_O","collembola",8825,13151.5,1,2161.9638671875,2379.3212890625,859.930335159302,549.911860583592,758.51682144165,665.801497441837
"AF_C20_O_2024-03-23_12H00M","2024-03-23T12:00:00Z","AF_C20_O","collembola",469.5,1809,2,1132.89404296875,420.01904296875,938.147829742432,620.491697190088,865.177618370056,700.185418080093
"AF_C20_O_2024-03-23_12H00M","2024-03-23T12:00:00Z","AF_C20_O","collembola",5501,4112.5,3,1639.22973632812,332.537200927734,848.585707321167,518.077715101583,695.436613483429,644.656505047148
"AF_C20_O_2024-03-23_12H00M","2024-03-23T12:00:00Z","AF_C20_O","unknown",1564,7189,4,1078.30651855469,1027.91149902344,1033.58029907227,520.134220071657,943.444611206055,716.857911078685
"AF_C20_O_2024-03-23_12H00M","2024-03-23T12:00:00Z","AF_C20_O","insecta larva",1981.5,6130.5,5,3.60555124282837,839.550476074219,1148.38518638611,991.172670706639,938.190965409279,763.70170515778
"AF_C20_O_2024-03-23_12H00M","2024-03-23T12:00:00Z","AF_C20_O","collembola",5685.5,2482,6,515.053405761719,18,860.744680938721,669.000129676,736.543633575439,680.383747059223
"AF_C20_O_2024-03-23_12H00M","2024-03-23T12:00:00Z","AF_C20_O","symphyla",8388,1508,7,73.3893737792969,442.811462402344,1010.35243535995,794.443963418235,863.239603500366,734.962020272633
"AF_C20_O_2024-03-23_12H00M","2024-03-23T12:00:00Z","AF_C20_O","collembola",9348,1788.5,8,173.611633300781,629.724548339844,891.016384887695,615.952662657672,747.434188613892,657.151539562054
"AF_C20_O_2024-03-23_12H00M","2024-03-23T12:00:00Z","AF_C20_O","unknown",9261.5,6129.5,9,165.196853637695,169.186294555664,859.139974365234,558.20442734997,697.415679168701,465.939485493028
"AF_C20_O_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_C20_O","collembola",2438,4483,1,1632.73022460938,644.049682617188,1030.90871742249,652.278646370456,621.116719360352,519.733530559051
"AF_C20_O_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_C20_O","collembola",8920.5,13017.5,2,2005.40991210938,1846.43713378906,1088.74644203186,753.872747067635,703.376929702759,587.431213025325
"AF_C20_O_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_C20_O","collembola",8545,5648,3,434.246459960938,72.4016571044922,1060.94276435852,810.698393132658,725.104210281372,517.458809619975
"AF_C20_O_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_C20_O","symphyla",7932,2458.5,4,53.6656303405762,66.7083206176758,1315.37821640015,902.567163609089,801.583637866974,602.578138451219
"AF_C20_O_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_C20_O","collembola",9699.5,1242,5,20.3960781097412,586.982971191406,1443.34343774796,1053.00936167157,799.947162628174,730.366316013319
"AF_C20_O_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_C20_O","collembola",566.5,2817,6,381.257141113281,1498.88488769531,1318.18480865479,795.346812297883,841.81244052887,645.94796984774
"AF_C20_O_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_C20_O","unknown",1987.5,6130,7,0,834.417785644531,944.047453308105,568.315484273655,705.994760131836,472.737869654962
"AF_C20_O_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_C20_O","collembola",5550.5,4110.5,8,1403.67126464844,379.200469970703,1427.36208892822,853.972539080426,698.711143951416,547.958172060472
"AF_C20_O_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_C20_O","collembola",8783.5,12884.5,9,1910.48291015625,1757.74975585938,1308.34107803345,813.383908195013,804.918581771851,551.233768785021
"AF_C20_O_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_C20_O","collembola",6216,2097.5,10,2,150.572235107422,1140.86262056351,935.760802492138,793.674307861328,594.065368320722
"AF_C20_O_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_C20_O","collembola",8333.5,5728,11,220.537979125977,130.648376464844,1287.04615432739,865.257070605811,895.84831204176,738.608233133811
